25-Mar-2010 16:56:19:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:19:	$IIMWV,003,R,07.4,N,A*13
25-Mar-2010 16:56:19:	$IIMWV,003,T,07.4,N,A*15
25-Mar-2010 16:56:19:	$IIRMC,235618,A,3739.857,N,12222.812,W,00.0,017,250310,15,E,A*1C
25-Mar-2010 16:56:19:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:19:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:20:	$IIGLL,3739.857,N,12222.812,W,235618,A,A*47
25-Mar-2010 16:56:20:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:20:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:20:	$IIMWV,002,R,07.3,N,A*15
25-Mar-2010 16:56:20:	$IIMWV,003,T,07.4,N,A*15
25-Mar-2010 16:56:20:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
25-Mar-2010 16:56:20:	$IIRMC,235619,A,3739.857,N,12222.811,W,00.0,017,250310,15,E,A*1E
25-Mar-2010 16:56:20:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:21:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:21:	$IIGLL,3739.857,N,12222.811,W,235619,A,A*45
25-Mar-2010 16:56:21:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:21:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:21:	$IIMWV,003,R,07.1,N,A*16
25-Mar-2010 16:56:21:	$IIMWV,002,T,07.3,N,A*13
25-Mar-2010 16:56:21:	$IIRMC,235620,A,3739.857,N,12222.811,W,00.0,017,250310,15,E,A*14
25-Mar-2010 16:56:21:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:22:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:22:	$IIGLL,3739.857,N,12222.811,W,235620,A,A*4F
25-Mar-2010 16:56:22:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:22:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:22:	$IIMWV,003,R,06.9,N,A*1F
25-Mar-2010 16:56:22:	$IIMWV,003,T,07.1,N,A*10
25-Mar-2010 16:56:22:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
25-Mar-2010 16:56:23:	$IIRMC,235621,A,3739.857,N,12222.811,W,00.0,017,250310,15,E,A*15
25-Mar-2010 16:56:23:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:23:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:24:	$IIGLL,3739.857,N,12222.811,W,235622,A,A*4D
25-Mar-2010 16:56:24:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:24:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:24:	$IIMWV,002,R,06.7,N,A*10
25-Mar-2010 16:56:24:	$IIMWV,003,T,06.9,N,A*19
25-Mar-2010 16:56:24:	$IIRMC,235622,A,3739.857,N,12222.811,W,00.0,017,250310,15,E,A*16
25-Mar-2010 16:56:25:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:25:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:25:	$IIGLL,3739.858,N,12222.810,W,235624,A,A*45
25-Mar-2010 16:56:25:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:25:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:25:	$IIMWV,356,R,06.5,N,A*10
25-Mar-2010 16:56:26:	$IIMWV,002,T,06.6,N,A*17
25-Mar-2010 16:56:26:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
25-Mar-2010 16:56:26:	$IIRMC,235624,A,3739.858,N,12222.810,W,00.0,017,250310,15,E,A*1E
25-Mar-2010 16:56:26:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:26:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:26:	$IIGLL,3739.858,N,12222.810,W,235625,A,A*44
25-Mar-2010 16:56:27:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:27:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:27:	$IIMWV,357,R,06.4,N,A*10
25-Mar-2010 16:56:27:	$IIMWV,356,T,06.5,N,A*16
25-Mar-2010 16:56:27:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
25-Mar-2010 16:56:27:	$IIRMC,235626,A,3739.858,N,12222.810,W,00.0,017,250310,15,E,A*1C
25-Mar-2010 16:56:27:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:28:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:28:	$IIGLL,3739.858,N,12222.810,W,235626,A,A*47
25-Mar-2010 16:56:28:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:28:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:28:	$IIMWV,357,R,06.5,N,A*11
25-Mar-2010 16:56:28:	$IIMWV,357,T,06.4,N,A*16
25-Mar-2010 16:56:28:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
25-Mar-2010 16:56:28:	$IIRMC,235627,A,3739.858,N,12222.810,W,00.0,017,250310,15,E,A*1D
25-Mar-2010 16:56:29:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:29:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:29:	$IIGLL,3739.858,N,12222.810,W,235627,A,A*46
25-Mar-2010 16:56:29:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:29:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:29:	$IIMWV,000,R,06.1,N,A*14
25-Mar-2010 16:56:29:	$IIMWV,000,T,06.5,N,A*16
25-Mar-2010 16:56:29:	$IIRMC,235628,A,3739.858,N,12222.810,W,00.0,017,250310,15,E,A*12
25-Mar-2010 16:56:30:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:30:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:30:	$IIGLL,3739.858,N,12222.810,W,235628,A,A*49
25-Mar-2010 16:56:30:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:30:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:30:	$IIMWV,000,R,05.8,N,A*1E
25-Mar-2010 16:56:30:	$IIMWV,000,T,06.1,N,A*12
25-Mar-2010 16:56:30:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
25-Mar-2010 16:56:31:	$IIRMC,235629,A,3739.858,N,12222.810,W,00.0,017,250310,15,E,A*13
25-Mar-2010 16:56:31:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:31:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:31:	$IIGLL,3739.858,N,12222.810,W,235629,A,A*48
25-Mar-2010 16:56:31:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:31:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:31:	$IIMWV,356,R,05.1,N,A*17
25-Mar-2010 16:56:31:	$IIMWV,000,T,05.8,N,A*18
25-Mar-2010 16:56:32:	$IIRMC,235630,A,3739.859,N,12222.811,W,00.0,017,250310,15,E,A*1B
25-Mar-2010 16:56:32:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:32:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:32:	$IIGLL,3739.859,N,12222.811,W,235630,A,A*40
25-Mar-2010 16:56:32:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:32:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:32:	$IIMWV,354,R,04.4,N,A*11
25-Mar-2010 16:56:32:	$IIMWV,356,T,05.1,N,A*11
25-Mar-2010 16:56:33:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
25-Mar-2010 16:56:33:	$IIRMC,235631,A,3739.859,N,12222.811,W,00.0,017,250310,15,E,A*1A
25-Mar-2010 16:56:33:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:33:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:33:	$IIGLL,3739.859,N,12222.811,W,235632,A,A*42
25-Mar-2010 16:56:33:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:33:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:33:	$IIMWV,357,R,03.9,N,A*18
25-Mar-2010 16:56:34:	$IIMWV,354,T,04.4,N,A*17
25-Mar-2010 16:56:34:	$IIRMC,235632,A,3739.859,N,12222.811,W,00.0,017,250310,15,E,A*19
25-Mar-2010 16:56:34:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:34:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:34:	$IIGLL,3739.860,N,12222.811,W,235633,A,A*49
25-Mar-2010 16:56:34:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:34:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:34:	$IIMWV,356,R,03.8,N,A*18
25-Mar-2010 16:56:35:	$IIMWV,357,T,03.9,N,A*1E
25-Mar-2010 16:56:35:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
25-Mar-2010 16:56:35:	$IIRMC,235633,A,3739.860,N,12222.811,W,00.0,017,250310,15,E,A*12
25-Mar-2010 16:56:35:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:35:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:35:	$IIGLL,3739.860,N,12222.812,W,235634,A,A*4D
25-Mar-2010 16:56:35:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:36:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:36:	$IIMWV,357,R,03.7,N,A*16
25-Mar-2010 16:56:36:	$IIMWV,356,T,03.8,N,A*1E
25-Mar-2010 16:56:36:	$IIRMC,235634,A,3739.860,N,12222.812,W,00.0,017,250310,15,E,A*16
25-Mar-2010 16:56:36:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:36:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:36:	$IIGLL,3739.860,N,12222.812,W,235635,A,A*4C
25-Mar-2010 16:56:36:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:36:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:37:	$IIMWV,357,R,03.4,N,A*15
25-Mar-2010 16:56:37:	$IIMWV,357,T,03.7,N,A*10
25-Mar-2010 16:56:37:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
